unique_key,mean_compound,max_compound,min_compound,mean_positive,max_positive,min_positive,mean_negative,max_negative,min_negative,mean_neutral,max_neutral,min_neutral
INTC2022-04-07,0.34,0.34,0.34,0.074,0.074,0.074,0.0,0.0,0.0,0.926,0.926,0.926
INTC2022-04-08,-0.1566,0.2732,-0.743,0.022000000000000002,0.066,0.0,0.08366666666666667,0.213,0.0,0.894,1.0,0.787
INTC2022-04-09,-0.8271,-0.8271,-0.8271,0.0,0.0,0.0,0.18,0.18,0.18,0.82,0.82,0.82
INTC2022-04-10,0.3895,0.7579,-0.2263,0.107,0.194,0.0,0.028666666666666663,0.086,0.0,0.8643333333333333,0.914,0.806
INTC2022-04-11,0.013500000000000003,0.25,-0.4767,0.06766666666666667,0.151,0.0,0.0615,0.138,0.0,0.8708333333333332,1.0,0.711
INTC2022-04-12,-0.4897,0.0,-0.7783,0.013666666666666667,0.041,0.0,0.11633333333333333,0.18,0.0,0.87,1.0,0.79
INTC2022-04-13,0.43745,0.6249,0.25,0.12,0.183,0.057,0.0265,0.053,0.0,0.853,0.943,0.763
INTC2022-04-14,0.2291,0.6652,-0.4215,0.06933333333333334,0.15,0.0,0.014666666666666666,0.088,0.0,0.916,1.0,0.85
INTC2022-04-15,-0.1027,-0.1027,-0.1027,0.052,0.052,0.052,0.064,0.064,0.064,0.884,0.884,0.884
JNJ2022-03-14,-0.0516,-0.0516,-0.0516,0.042,0.042,0.042,0.049,0.049,0.049,0.909,0.909,0.909
JNJ2022-03-15,-0.042716666666666674,0.4019,-0.34,0.013,0.078,0.0,0.023833333333333335,0.074,0.0,0.9631666666666666,1.0,0.922
JNJ2022-03-16,0.21742857142857144,0.7351,-0.4588,0.07342857142857143,0.184,0.0,0.034428571428571426,0.111,0.0,0.8921428571428571,1.0,0.723
JNJ2022-03-17,0.10892857142857142,0.5994,-0.7906,0.05585714285714286,0.13,0.0,0.034999999999999996,0.245,0.0,0.9091428571428571,1.0,0.689
JNJ2022-03-19,0.2294,0.4588,0.0,0.079,0.158,0.0,0.0395,0.079,0.0,0.8815,1.0,0.763
JNJ2022-03-21,0.296,0.296,0.296,0.081,0.081,0.081,0.0,0.0,0.0,0.919,0.919,0.919
JNJ2022-03-22,0.2854,0.968,-0.5267,0.17300000000000001,0.466,0.0,0.03725,0.149,0.0,0.78975,1.0,0.534
JNJ2022-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
JNJ2022-03-25,-0.0903,0.0,-0.3612,0.0,0.0,0.0,0.017,0.068,0.0,0.983,1.0,0.932
JNJ2022-03-26,0.1738333333333333,0.6746,-0.1531,0.06066666666666667,0.148,0.0,0.016666666666666666,0.05,0.0,0.9226666666666666,1.0,0.852
JNJ2022-03-27,0.047549999999999995,0.3182,-0.128,0.03,0.067,0.0,0.025,0.1,0.0,0.94475,1.0,0.846
JNJ2022-03-28,0.08785000000000001,0.4939,-0.3182,0.055,0.11,0.0,0.0345,0.069,0.0,0.9105000000000001,0.931,0.89
JNJ2022-03-29,-0.06011666666666665,0.6369,-0.569,0.031166666666666665,0.123,0.0,0.049499999999999995,0.131,0.0,0.9193333333333333,1.0,0.823
JNJ2022-03-30,-0.19096666666666665,0.296,-0.8689,0.03,0.09,0.0,0.104,0.253,0.0,0.866,1.0,0.747
JNJ2022-03-31,0.5137333333333333,0.8316,0.0,0.135,0.204,0.0,0.019666666666666666,0.059,0.0,0.8453333333333334,1.0,0.737
JNJ2022-04-01,-0.0639,0.4588,-0.7783,0.0378,0.106,0.0,0.055600000000000004,0.171,0.0,0.9064,1.0,0.829
JNJ2022-04-02,0.0772,0.0772,0.0772,0.035,0.035,0.035,0.0,0.0,0.0,0.965,0.965,0.965
JNJ2022-04-04,0.224775,0.6249,-0.3252,0.07475,0.154,0.0,0.0175,0.07,0.0,0.9077500000000001,1.0,0.846
JNJ2022-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
JNJ2022-04-06,-0.07942,0.3597,-0.3612,0.048,0.083,0.0,0.0664,0.091,0.0,0.8855999999999999,0.931,0.829
JNJ2022-04-07,0.34964,0.5927,0.2023,0.06899999999999999,0.107,0.049,0.0,0.0,0.0,0.9308,0.951,0.893
JNJ2022-04-08,0.34075,0.7982,-0.3875,0.10275000000000001,0.193,0.0,0.017375,0.074,0.0,0.879875,0.948,0.807
JNJ2022-04-09,0.3612,0.3612,0.3612,0.143,0.143,0.143,0.075,0.075,0.075,0.782,0.782,0.782
JNJ2022-04-10,0.128,0.128,0.128,0.091,0.091,0.091,0.105,0.105,0.105,0.804,0.804,0.804
JNJ2022-04-11,0.17323333333333335,0.4939,0.0,0.06933333333333334,0.127,0.0,0.026,0.078,0.0,0.9046666666666666,1.0,0.841
JNJ2022-04-12,0.8132666666666667,0.886,0.7178,0.23933333333333331,0.322,0.167,0.011333333333333334,0.034,0.0,0.7493333333333334,0.833,0.678
JNJ2022-04-13,0.3266,0.7096,-0.0156,0.10575,0.177,0.0,0.041,0.096,0.0,0.8534999999999999,1.0,0.757
JNJ2022-04-14,0.0964,0.0964,0.0964,0.152,0.152,0.152,0.144,0.144,0.144,0.704,0.704,0.704
JNJ2022-04-15,0.5769333333333333,0.8948,0.0,0.16633333333333333,0.252,0.0,0.011333333333333334,0.034,0.0,0.8223333333333334,1.0,0.719
JPM2022-03-14,0.6249,0.6249,0.6249,0.183,0.183,0.183,0.053,0.053,0.053,0.763,0.763,0.763
JPM2022-03-15,0.5003166666666666,0.7351,-0.25,0.155,0.182,0.106,0.030333333333333334,0.182,0.0,0.8146666666666667,0.894,0.636
JPM2022-03-16,0.81755,0.8225,0.8126,0.2665,0.277,0.256,0.032,0.064,0.0,0.7015,0.744,0.659
JPM2022-03-17,-0.09663333333333333,0.296,-0.5859,0.02033333333333333,0.061,0.0,0.050333333333333334,0.151,0.0,0.9293333333333332,1.0,0.849
JPM2022-03-18,-0.3996,0.0,-0.5994,0.0,0.0,0.0,0.084,0.129,0.0,0.916,1.0,0.871
JPM2022-03-21,0.1497,0.296,0.0,0.051666666666666666,0.087,0.0,0.023333333333333334,0.07,0.0,0.9249999999999999,1.0,0.843
JPM2022-03-22,0.06613333333333334,0.25,-0.0516,0.038,0.062,0.0,0.028,0.084,0.0,0.934,1.0,0.864
JPM2022-03-23,0.27115,0.5423,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.9,1.0,0.8
JPM2022-03-24,0.47635,0.4939,0.4588,0.1245,0.133,0.116,0.0,0.0,0.0,0.8755,0.884,0.867
JPM2022-03-25,-0.5859,-0.5859,-0.5859,0.0,0.0,0.0,0.127,0.127,0.127,0.873,0.873,0.873
JPM2022-03-26,0.5662,0.7506,0.3818,0.14,0.203,0.077,0.0,0.0,0.0,0.8600000000000001,0.923,0.797
JPM2022-03-27,-0.4404,-0.4404,-0.4404,0.0,0.0,0.0,0.079,0.079,0.079,0.921,0.921,0.921
JPM2022-03-28,0.3454,0.6908,0.0,0.0685,0.137,0.0,0.0,0.0,0.0,0.9315,1.0,0.863
JPM2022-03-29,0.30235,0.4767,0.128,0.092,0.136,0.048,0.0275,0.055,0.0,0.8805000000000001,0.952,0.809
JPM2022-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
JPM2022-03-31,0.19979999999999998,0.4215,0.0,0.044000000000000004,0.078,0.0,0.0,0.0,0.0,0.956,1.0,0.922
JPM2022-04-01,0.2732,0.2732,0.2732,0.08349999999999999,0.086,0.081,0.0485,0.05,0.047,0.868,0.872,0.864
JPM2022-04-02,-0.9258,-0.9258,-0.9258,0.0,0.0,0.0,0.358,0.358,0.358,0.642,0.642,0.642
JPM2022-04-03,0.8074,0.8074,0.8074,0.217,0.217,0.217,0.0,0.0,0.0,0.783,0.783,0.783
JPM2022-04-04,0.10891428571428571,0.9211,-0.8591,0.083,0.328,0.0,0.041999999999999996,0.218,0.0,0.875,1.0,0.672
JPM2022-04-05,0.35448,0.7845,-0.4215,0.1282,0.214,0.0,0.0256,0.072,0.0,0.8462,0.928,0.786
JPM2022-04-06,0.43100000000000005,0.6841,0.1779,0.099,0.154,0.044,0.0,0.0,0.0,0.901,0.956,0.846
JPM2022-04-07,-0.13,0.6705,-0.4767,0.035333333333333335,0.139,0.0,0.06216666666666667,0.15,0.0,0.9025,1.0,0.777
JPM2022-04-08,0.09089999999999998,0.6597,-0.7269,0.06316666666666666,0.153,0.0,0.056999999999999995,0.191,0.0,0.8798333333333334,0.926,0.809
JPM2022-04-09,0.6249,0.6249,0.6249,0.175,0.175,0.175,0.098,0.098,0.098,0.727,0.727,0.727
JPM2022-04-10,0.7269,0.7269,0.7269,0.267,0.267,0.267,0.091,0.091,0.091,0.642,0.642,0.642
JPM2022-04-11,-0.074,0.0,-0.296,0.0,0.0,0.0,0.0155,0.062,0.0,0.9842500000000001,1.0,0.937
JPM2022-04-12,0.16463333333333333,0.4939,0.0,0.043333333333333335,0.13,0.0,0.0,0.0,0.0,0.9566666666666667,1.0,0.87
JPM2022-04-13,0.017499999999999995,0.802,-0.5423,0.055999999999999994,0.184,0.0,0.053285714285714283,0.15,0.0,0.8907142857142858,1.0,0.702
JPM2022-04-14,0.1672,0.5267,-0.3753,0.06744444444444445,0.176,0.0,0.03311111111111111,0.126,0.0,0.8993333333333333,1.0,0.697
JPM2022-04-15,-0.5423,-0.5423,-0.5423,0.046,0.046,0.046,0.141,0.141,0.141,0.813,0.813,0.813
KO2022-03-15,0.12553999999999998,0.6557,-0.1531,0.0526,0.14,0.0,0.0318,0.057,0.0,0.9156000000000001,1.0,0.86
KO2022-03-16,0.2874666666666667,0.7778,-0.5859,0.11666666666666665,0.201,0.0,0.06999999999999999,0.161,0.0,0.8133333333333334,0.839,0.799
KO2022-03-17,-0.1806,0.0,-0.3612,0.0175,0.035,0.0,0.0375,0.075,0.0,0.9445,1.0,0.889
KO2022-03-18,-0.0516,-0.0516,-0.0516,0.102,0.102,0.102,0.084,0.084,0.084,0.814,0.814,0.814
KO2022-03-19,0.22596666666666665,0.5859,-0.4939,0.08366666666666667,0.156,0.0,0.05299999999999999,0.086,0.0,0.8633333333333333,0.914,0.771
KO2022-03-20,0.311025,0.886,-0.4404,0.124,0.24,0.0,0.0475,0.091,0.0,0.8280000000000001,0.909,0.76
KO2022-03-21,0.22435,0.5574,0.0,0.04375,0.101,0.0,0.0,0.0,0.0,0.95625,1.0,0.899
KO2022-03-22,0.39287142857142854,0.7717,-0.1531,0.10114285714285713,0.216,0.0,0.009285714285714286,0.065,0.0,0.8895714285714286,1.0,0.784
KO2022-03-23,0.009799999999999956,0.836,-0.5106,0.07833333333333332,0.235,0.0,0.04733333333333333,0.091,0.0,0.8743333333333334,0.949,0.765
KO2022-03-24,-0.4767,-0.4767,-0.4767,0.0,0.0,0.0,0.086,0.086,0.086,0.914,0.914,0.914
KO2022-03-25,0.44478,0.93,-0.3701,0.21139999999999998,0.351,0.114,0.0912,0.15,0.039,0.6974,0.798,0.61
KO2022-03-26,-0.14420000000000002,0.0516,-0.34,0.0605,0.121,0.0,0.0735,0.089,0.058,0.8654999999999999,0.942,0.789
KO2022-03-27,0.16765,0.3353,0.0,0.0345,0.069,0.0,0.0,0.0,0.0,0.9655,1.0,0.931
KO2022-03-28,-0.05135,0.0,-0.1027,0.0,0.0,0.0,0.02,0.04,0.0,0.98,1.0,0.96
KO2022-03-29,0.06275000000000001,0.5994,-0.7096,0.07975,0.129,0.0,0.0835,0.272,0.0,0.83675,1.0,0.655
KO2022-03-30,0.5302166666666667,0.836,0.0,0.12916666666666665,0.219,0.0,0.006666666666666667,0.04,0.0,0.864,1.0,0.781
KO2022-03-31,-0.61365,-0.296,-0.9313,0.0,0.0,0.0,0.1825,0.31,0.055,0.8174999999999999,0.945,0.69
KO2022-04-01,0.8503666666666666,0.8934,0.7717,0.25666666666666665,0.292,0.194,0.0,0.0,0.0,0.7433333333333333,0.806,0.708
KO2022-04-02,0.038275,0.1531,0.0,0.032,0.128,0.0,0.02775,0.111,0.0,0.94025,1.0,0.761
KO2022-04-03,0.02668333333333332,0.7003,-0.6597,0.07266666666666667,0.15,0.0,0.06583333333333334,0.204,0.0,0.8614999999999999,0.939,0.726
KO2022-04-04,-0.11199999999999999,0.1779,-0.4019,0.10500000000000001,0.134,0.076,0.11549999999999999,0.173,0.058,0.7795,0.866,0.693
KO2022-04-05,0.35816,0.855,-0.6486,0.13340000000000002,0.27,0.0,0.051000000000000004,0.155,0.0,0.8156000000000001,0.928,0.63
KO2022-04-06,0.10816666666666667,0.8591,-0.5346,0.10066666666666667,0.26,0.0,0.04933333333333333,0.148,0.0,0.85,1.0,0.74
KO2022-04-07,0.03260000000000002,0.3612,-0.296,0.0685,0.137,0.0,0.0665,0.074,0.059,0.865,0.941,0.789
KO2022-04-08,0.3462,0.8689,0.0,0.0835,0.234,0.0,0.0,0.0,0.0,0.9165,1.0,0.766
KO2022-04-09,0.3998375,0.8885,-0.4215,0.12987500000000002,0.271,0.0,0.039,0.153,0.0,0.831125,1.0,0.591
KO2022-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
KO2022-04-11,0.24695,0.4939,0.0,0.058,0.116,0.0,0.0,0.0,0.0,0.942,1.0,0.884
KO2022-04-12,0.3919,0.3919,0.3919,0.067,0.067,0.067,0.0,0.0,0.0,0.933,0.933,0.933
KO2022-04-14,0.8271,0.8271,0.8271,0.231,0.231,0.231,0.0,0.0,0.0,0.769,0.769,0.769
LLY2022-03-14,0.296,0.296,0.296,0.061,0.061,0.061,0.0,0.0,0.0,0.939,0.939,0.939
LLY2022-03-15,0.08648000000000002,0.7506,-0.3182,0.0294,0.147,0.0,0.013800000000000002,0.069,0.0,0.9568,1.0,0.853
LLY2022-03-16,0.18372000000000002,0.7003,-0.296,0.05600000000000001,0.149,0.0,0.0156,0.078,0.0,0.9284000000000001,1.0,0.851
LLY2022-03-17,0.16672857142857142,0.8271,-0.3182,0.078,0.237,0.0,0.03257142857142857,0.083,0.0,0.8894285714285715,1.0,0.757
LLY2022-03-18,-0.25,-0.25,-0.25,0.0,0.0,0.0,0.056,0.056,0.056,0.944,0.944,0.944
